,index,choose_one,class_label,created_at,id,json,mentions,source,text,username,predictions,probabilities
102,99,neutral,0,Mon Oct 01 17:54:08 +0000 2018,1046820574075518976,,,united,The #NYC to #LAX route has always been competitive for the #airline industry. Now @united is adding its new @Boeing #787-10 to the mix. #avgeek #aviation #travel https://t.co/hPUfE9Iulg,MarcReporting,0,0.3148127711636387
103,100,neutral,0,Mon Oct 01 17:51:39 +0000 2018,1046819949681856512,,,united,SFO-PEK off to work for a few days! Thank you @united for the Polaris experience. I should arrive rested and refreshed! https://t.co/QiZ6oZXwbT,kelly_mccarthy,0,0.2876263785497049
104,101,neutral,0,Mon Oct 01 17:50:14 +0000 2018,1046819591706611712,,,united,"40 airports. 13 countries. 6 continents. On 10/2, airport workers are holding worldwide demonstrations to put airlines like @united on notice calling for fair wages, union rights, &amp; safe workplaces in every country. https://t.co/bMWXRM6bPL #PovertyDoesntFly #UnionsForAll https://t.co/3G0AA7AFN9",15andaUnion,0,0.3212536593733904
105,102,neutral,0,Mon Oct 01 17:48:17 +0000 2018,1046819102130458624,,,united,My flight for tomorrow got delayed again. That is three times already!!😡 @united,mermaiddropping,1,0.6802390671691833
106,103,neutral,0,Mon Oct 01 17:47:42 +0000 2018,1046818956034564096,,,united,"Beginning October 4, #Monterey County Welcomes Launch of Direct Flight from #Denver https://t.co/szDjHqIw3m via @TravelPulse ✈️🗻🌊 @MontereyAirport @SeeMonterey @United @MontereyMeeting @MontereyConfCen https://t.co/lbTFu9Rizi",CityofMonterey,0,0.1055500278904896
107,104,neutral,0,Mon Oct 01 17:40:06 +0000 2018,1046817042475732992,,,united,"40 airports. 13 countries. 6 continents. On 10/2, airport workers are holding worldwide demonstrations to put airlines like @united on notice calling for fair wages, union rights, &amp; safe workplaces in every country. https://t.co/OvIbhLWfLR #PovertyDoesntFly #UnionsForAll https://t.co/qjdBOYNlLA",FightFor15WI,0,0.3212536593733904
108,105,neutral,0,Mon Oct 01 17:38:18 +0000 2018,1046816590560473088,,,united,"Happy to see @united crew lining with group 1 in TPA for UA2191. Screw groups 2, 3, 4 and 5. The crew probably need the overhead bins. Customer First NOT! https://t.co/YLVTctGIVD",jaxsredni,0,0.44845017694603495
109,106,neutral,0,Mon Oct 01 17:35:55 +0000 2018,1046815991123116032,,,united,Mayor @LondonBreed is excited to see the Blue Angels during the San Francisco Fleet Week Air a Show presentes by @united,FleetWeekSF,0,0.28460526368946604
110,107,neutral,0,Mon Oct 01 17:33:07 +0000 2018,1046815286245171200,,,united,".@JetBlue did it first. Then @united did it. And now, @Delta and @AmericanAir have joined their competitors in hiking fees for checked baggage… Here are ways around it: https://t.co/YY3m949EVF https://t.co/pEmFChboFv",moneynav,0,0.2789849434939384
111,108,neutral,0,Mon Oct 01 17:30:50 +0000 2018,1046814712422383616,,,united,Hey @united I wanna thank you for charging me 6 times for that plane ticket. #neveragain #customerservice,DubyaStep,1,0.5967230500011268
112,109,neutral,0,Mon Oct 01 17:25:32 +0000 2018,1046813376721108992,,,united,Surreal moment - sitting in the middle seat on @united watching @Kurkjian_ESPN talk about his same experience this morning! Go Cubs and thanks @united for @DIRECTV on this flight. Should be on every plane! https://t.co/rUpjaOLzxj,top40mogul,0,0.28666269734915345
113,110,neutral,0,Mon Oct 01 17:25:17 +0000 2018,1046813315752755201,,,united,"Yes, that's a Dane on a plane! When taking a @united regional airline to volunteer in an #HonorFlight with her partner Scott, #ServiceDog Dash sat in one of the seats!

I hope Dash was able to get her tray open for an inflight snack!

#Travel #Plane #ServiceDogs #Dogs https://t.co/Hpf2iXpyVx",ServiceDogPr,0,0.37549671214203206
114,111,neutral,0,Mon Oct 01 17:22:33 +0000 2018,1046812625009610753,,,united,".@United Airlines orders nine @Boeing 787-9 #Dreamliners, will use its 787-10s on transatlantic routes https://t.co/Az83kLhJq3 https://t.co/pOgtBjQOcz",sn26567,1,0.5181161653201147
115,112,neutral,0,Mon Oct 01 17:21:03 +0000 2018,1046812247383670793,,,united,This guy missed his flight because he was shopping at Eddie Bauer when he should have been at his gate at #IAH. Somehow this is United’s fault. Airline staff don’t get paid enough to deal with fools like this. Thanks @united for being awesome &amp; getting me where I need to go. https://t.co/4jaP32B0qA,a_mcgrath1,1,0.5422853243686053
116,113,neutral,0,Mon Oct 01 17:20:19 +0000 2018,1046812064172462080,,,united,Here we are sporting our @walmart outfits 👍🏼after @united lost our bags last night. 👎🏼 Enjoying the #TransComm2018 conference and looking forward to the breakout sessions today/tomorrow! https://t.co/e9DecLNUMp,akakelli,0,0.2692684913235709
117,114,neutral,0,Mon Oct 01 17:18:45 +0000 2018,1046811670360809472,,,united,"Another great Sunday in the books with #BearNation and longtime Bears partner, @United Airlines #MPExclusives #CHIvsTB https://t.co/hkmfcx9etE",peanuttillman,0,0.2618296402029679
118,115,neutral,0,Mon Oct 01 17:18:41 +0000 2018,1046811651050283009,,,united,I don’t remember Deadpool’s storyline being so complex @United https://t.co/TSpyxOq9FO,_jayphelps,0,0.4081275252058088
119,116,neutral,0,Mon Oct 01 17:17:44 +0000 2018,1046811412255977479,,,united,"compare to what I’ve expected, the @united shorthaul flight from Durango to Phoenix was really good. Nice plane. A lot of legroom in the first row and good service. #business #first #flying #unitedairlines #reise #avgeek #embraer #1-2 config https://t.co/q50suiAOZq https://t.co/tmASNsBQOr",svhennig,0,0.3374798216908683
120,117,neutral,0,Mon Oct 01 17:16:45 +0000 2018,1046811165265821696,,,united,⁦@AmericanAir⁩ getting bashed online for their constant service downgrades.  ⁦@Delta⁩ too.  Happy ⁦@United⁩ has kept large Economy Plus cabins.  ⁦ https://t.co/znAdw0QkTC,729clouds,0,0.4686025464050414
121,118,neutral,0,Mon Oct 01 17:15:27 +0000 2018,1046810840652021761,,,united,"Here's a @United survey about my recent flight.

I said I was dissatisfied, and you'll notice none of the following options included ""delays"" as if they just don't want to hear it anymore. https://t.co/i86Ypl08cs",writebeard,0,0.4982335429741284
122,119,neutral,0,Mon Oct 01 17:15:00 +0000 2018,1046810727607140353,,,united,".@united ordering 9 new 787 Dreamliners from @Boeing, valued at $2.53 billion: https://t.co/YiExRqEVeX",JoePWilliams31,0,0.23949058833375378
123,120,neutral,0,Mon Oct 01 17:11:57 +0000 2018,1046809959835611137,,,united,"Just received great customer service from @united via the Twitter team, thx for the help 😊",ttibbs80,0,0.40452272861231353
124,121,neutral,0,Mon Oct 01 17:08:55 +0000 2018,1046809195775971328,,,united,I’ve never had the amount of anxiety as I just had while trying to update this @united app on my iPad so that I could watch movies on this 3-hr flight! 😖,RBZThaGreat,1,0.7385310359722861
125,122,neutral,0,Mon Oct 01 17:08:40 +0000 2018,1046809131355537410,,,united,"Listen, @united, I get that you cheaped out on screens and entertainment in the seats. It's fine, I like clouds. But could you have at least given us a USB point to charge with? #cheap #unitedsucks",JacobBlackAUTOS,0,0.36730410753750725
126,123,neutral,0,Mon Oct 01 17:05:13 +0000 2018,1046808261738082304,,,united,I’m on @united #6129 this am. Originally delayed 1.5 hours due to maintenance issues on inbound aircraft. Delayed another 1 hour @iah due to another maintenance issues. Does @united have any planes that don’t develop maintenance issues after every single flight?,MichaelWHarlan,1,0.7216293259805764
127,124,neutral,0,Mon Oct 01 17:04:37 +0000 2018,1046808113679126528,,,united,Dropped Gwen at my sisters for next nine days.  Going to WPB @united tomorrow to take care of mom.   Want to thanks #unitedAIRLINES for help with my reservations. 🙏 https://t.co/8Gh5yth3xJ,BillyTheBigBone,1,0.6150581355239365
128,125,neutral,0,Mon Oct 01 17:04:36 +0000 2018,1046808109656637441,,,united,Spotted @flyLAXairport in the @united terminal - free movie &amp; book downloads kiosk by @LAPublicLibrary #innovation #LAX #wow https://t.co/YSDDa019q7,WTEric,0,0.21171249611193743
129,126,neutral,0,Mon Oct 01 17:04:18 +0000 2018,1046808033014288386,,,united,"Today in 2010, Houston-based Continental Airlines combines with United Airlines. @united",Houstorian,0,0.3261862040657358
130,127,neutral,0,Mon Oct 01 17:02:53 +0000 2018,1046807676707995649,,,united,"Changing the student experience! #StandleyLakeHighSchool students participated in #aviationday visiting ops hangars at @united Airlines; learned about scholarships, degrees, Armed Forces options; some found inspiration at the @WomenInAviation International booth! #authentictask https://t.co/YoOrdATXkO",JeffcoSchoolsCo,0,0.22579114646878387
131,128,neutral,0,Mon Oct 01 17:01:00 +0000 2018,1046807202642714625,,,united,Thanks @United for a great flight home from London today to get me in Chicago on time to follow the @brewers win the NL central today at Wriggly,totto101,0,0.2071340020758091
132,129,neutral,0,Mon Oct 01 16:59:02 +0000 2018,1046806706733371392,,,united,"Grr.  @AmericanAir has a minimum of 500 miles for Elite Qualifying Miles.  @united is like.. Nah, man.  You get no extra, no matter how much your flight cost.",asten77,1,0.5846582954459832
133,130,neutral,0,Mon Oct 01 16:58:55 +0000 2018,1046806678979543040,,,united,"The WiFi on this @united flight is so bad I can’t work, but I CAN post.",MrGoodEmployee,0,0.37323045449428727
134,131,neutral,0,Mon Oct 01 16:55:02 +0000 2018,1046805700729561088,,,united,"Yeah, I wish @united could explain to me in simple language how paying €400 extra for my family of 4 to check one bag each on a round trip flight to the States is in our interest. https://t.co/ab3UgCq7UW",garethharding,0,0.27128544660990755
135,132,neutral,0,Mon Oct 01 16:50:58 +0000 2018,1046804677533290497,,,united,I have literally never experienced worse customer service than with @united,joshahoskins,1,0.6349896283391616
136,133,neutral,0,Mon Oct 01 16:38:20 +0000 2018,1046801497009270784,,,united,That delightful feeling when @United's WiFi (a bargain at $25!) is so lousy that it can't handle any e-mails or even the webpage to log a complaint about the quality of the service. Yippee...,rkelchen,1,0.5044899626602117
137,134,neutral,0,Mon Oct 01 16:37:23 +0000 2018,1046801258328276993,,,united,"I wonder if I have enough time in my sporadic 30 seconds on, 30 seconds off WIFI connection, to let @united know, if you're going to charge for internet, you have to have a better server. I know it's not technology issue, because your pay-per-use SAT-TV service is working fine.",SportsCamDude,1,0.5052854711681127
138,135,neutral,0,Mon Oct 01 16:34:34 +0000 2018,1046800549230903297,,,united,"Photo of N830UA, a @United Airbus A319, seen six years ago today @dfw. #airlines #dfw https://t.co/WXVbPSnWP0",dfwtower,0,0.27493958385336403
139,136,neutral,0,Mon Oct 01 16:31:46 +0000 2018,1046799844214525952,,,united,"“At @United, we are creating the most customer friendly airline”. Do you honestly believe that? Not only are you creating a terrible customer experience compared to other airlines, I’d dare say you are in the bottom 10 across all industries.",Jody_Bishop,1,0.5964079486991575
140,137,neutral,0,Mon Oct 01 16:31:25 +0000 2018,1046799757677678592,,,united,Another giant no thanks to @united who claim no responsibility for their codeshare’s idiocy and for having their own flight leave early - leaving multiple people stranded in Frankfurt overnight. Despite being platinum 1k they made zero effort to help. Can’t believe it.,nicolenei,1,0.5841479351152383
141,138,neutral,0,Mon Oct 01 16:31:00 +0000 2018,1046799653637967873,,,united,Hey @united  when someone calls customer service because their reservation was cancelled  twice .... and you ask to speak to a supervisor you shouldn’t be disconnected  4 times,Purple_Star82,1,0.8203685096728901
142,139,neutral,0,Mon Oct 01 16:29:23 +0000 2018,1046799247708848133,,,united,"A big shout-out to @united for making #Oktoberfest 18' successful. Many of your employees from #IAD customer service, flight crews and fantastic CS team who went out there way in #DUB! I can't say enough how impressed we were. Big ups &amp; thank you!!",travlerblazer,0,0.28521225754991003
143,140,neutral,0,Mon Oct 01 16:26:56 +0000 2018,1046798630412201984,,,united,"Hey @united flight 419 from to SEA to IAD keeps getting delayed, and I have to fly from IAD to ATL tomorrow am so if you could fix it that would be great",OlePeteKing,1,0.5599564272714531
144,141,neutral,0,Mon Oct 01 16:25:14 +0000 2018,1046798201452482563,,,united,"With new direct routes, @united is bringing a world of adventure closer than ever https://t.co/pBhnSWI24g",classicvacation,0,0.17705460938231593
145,142,neutral,0,Mon Oct 01 16:25:07 +0000 2018,1046798173275082753,,,united,"Airports should be engines of prosperity, but airlines like @united make skyhigh profits at the expense of workers, passengers and communities. 

Paying workers a living wage would lift whole communities out of poverty across the globe. #PovertyDoesntFly https://t.co/LUDye5u4i7 https://t.co/IoPVOEUnnf",GoodAirports,0,0.17624773580996342
146,143,neutral,0,Mon Oct 01 16:12:11 +0000 2018,1046794917551513600,,,united,".@united says it will buy 9 more 787-9 Dreamliners, built at @weareboeingsc and in Everett, Wash. By the end of this year, United will have 40 Dreamliners in its fleet and 24 on order. The announcement gives Boeing 105 Dreamliner orders this year.",David_Wren_,0,0.3101894233439776
147,144,neutral,0,Mon Oct 01 16:04:40 +0000 2018,1046793026671194112,,,united,Totally disappointed in the customer NO-service at @united in Richmond. 6 employees standing around and all refused to assist with check-in,TeriMasonPhoto,0,0.22710776906865515
148,145,neutral,0,Mon Oct 01 16:00:50 +0000 2018,1046792061259661312,,,united,want to thank @united customer service agent bill k @SeaTacAirport for helping rebook some of my fam this morning after their flight to IAD was delayed &amp; would have caused missing a connecting flt to europe. rebooked/made for a european adventure to be a possibility - thank you!,jaakkosf,1,0.6318697659199791
149,146,neutral,0,Mon Oct 01 15:40:46 +0000 2018,1046787012085338113,,,united,Ah! Very nice @United https://t.co/sxeiQviHCV,JonahSachs13,1,0.5211142852259665
150,147,neutral,0,Mon Oct 01 15:30:13 +0000 2018,1046784355245289472,,,united,Thank you @united for featuring 'Living In The Future's Past' and @TheJeffBridges in the October issue of 'Hemispheres' https://t.co/iRQHiTlcKd,LITFPfilm,0,0.22679702170290864
151,148,neutral,0,Mon Oct 01 15:28:06 +0000 2018,1046783824926035968,,,united,"United Airlines Enhances Transcontinental Schedules, Announces New 787-10 Dreamliner on Flights Between New York and Los Angeles and San Francisco via @united https://t.co/FKWx1ihnk7",UnitedPilots,0,0.0848298432342154
152,149,neutral,0,Mon Oct 01 15:21:18 +0000 2018,1046782111171010561,,,united,Oh surprise... another delay flying @united. Disappointed again....,matt2oo1,0,0.3066806497936347
